,xsectmin,satno,diameter,mass,span,cosparId,xsectavg,name,vimpelId,objectClass,depth,height,shape,xsectmax,width
26207, None, None, None, None, None,one, None, None, 95801, Rocket Fragmentation Debris, None, None, None, None, None
26208, None, None, None, None, None,one, None, None, 74298, Rocket Fragmentation Debris, None, None, None, None, None
26209, None, None, None, None, None,one, None, None, 70805, Rocket Fragmentation Debris, None, None, None, None, None
26210, None, None, None, None, None,one, None, None, 74297, Rocket Fragmentation Debris, None, None, None, None, None
26211, None, None, None, None, None,one, None, None, 74390, Rocket Fragmentation Debris, None, None, None, None, None
26212, None, None, None, None, None,one, None, None, 74299, Rocket Fragmentation Debris, None, None, None, None, None
26213, None, None, None, None, None,one, None, None, 110300, Unknown, None, None, None, None, None
26214, None, None, None, None, None,one, None, None, 74391, Rocket Fragmentation Debris, None, None, None, None, None
26215, None, None, None, None, None,one, None, None, 138505, Unknown, None, None, None, None, None
26216, None, None, None, None, None,one, None, None, 74311, Rocket Fragmentation Debris, None, None, None, None, None
26217, None, None, None, None, None,one, None, None, 74312, Rocket Fragmentation Debris, None, None, None, None, None
26218, None, None, None, None, None,one, None, None, 74389, Rocket Fragmentation Debris, None, None, None, None, None
26219, None, None, None, None, None,one, None, None, 127703, Unknown, None, None, None, None, None
26220, None, None, None, None, None,one, None, None, 74313, Rocket Fragmentation Debris, None, None, None, None, None
26221, None, None, None, None, None,one, None, None, 74393, Rocket Fragmentation Debris, None, None, None, None, None
26222, None, None, None, None, None,one, None, None, 74314, Rocket Fragmentation Debris, None, None, None, None, None
26223, None, None, None, None, None,one, None, None, 146503, Unknown, None, None, None, None, None
26224, None, None, None, None, None,one, None, None, 74394, Rocket Fragmentation Debris, None, None, None, None, None
26225, None, None, None, None, None,one, None, None, 74315, Rocket Fragmentation Debris, None, None, None, None, None
26226, None, None, None, None, None,one, None, None, 74392, Rocket Fragmentation Debris, None, None, None, None, None
26227, None, None, None, None, None,one, None, None, 74317, Rocket Fragmentation Debris, None, None, None, None, None
26228, None, None, None, None, None,one, None, None, 160000, Unknown, None, None, None, None, None
26229, None, None, None, None, None,one, None, None, 74412, Rocket Fragmentation Debris, None, None, None, None, None
26230, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 149205, Rocket Fragmentation Debris, None, None, None, None, None
26231, None, None, None, None, None,one, None, None, 74318, Rocket Fragmentation Debris, None, None, None, None, None
26232, None, None, None, None, None,one, None, None, 74319, Rocket Fragmentation Debris, None, None, None, None, None
26233, None, None, None, None, None,one, None, None, 62506, Unknown, None, None, None, None, None
26234, None, None, None, None, None,one, None, None, 74320, Rocket Fragmentation Debris, None, None, None, None, None
26235, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 155902, Rocket Fragmentation Debris, None, None, None, None, None
26236, None, None, None, None, None,one, None, None, 98000, Unknown, None, None, None, None, None
26237, None, None, None, None, None,one, None, None, 74261, Rocket Fragmentation Debris, None, None, None, None, None
26238, None, None, None, None, None,one, None, None, 74321, Rocket Fragmentation Debris, None, None, None, None, None
26239, None, None, None, None, None,one, None, None, 77012, Rocket Fragmentation Debris, None, None, None, None, None
26240, None, None, None, None, None,one, None, None, 74322, Rocket Fragmentation Debris, None, None, None, None, None
26241, None, None, None, None, None,one, None, None, 74262, Rocket Fragmentation Debris, None, None, None, None, None
26242, None, None, None, None, None,one, None, None, 144122, Unknown, None, None, None, None, None
26243, None, None, None, None, None,one, None, None, 74263, Rocket Fragmentation Debris, None, None, None, None, None
26244, None, None, None, None, None,one, None, None, 74264, Rocket Fragmentation Debris, None, None, None, None, None
26245, None, None, None, None, None,one, None, None, 74323, Rocket Fragmentation Debris, None, None, None, None, None
26246, None, None, None, None, None,one, None, None, 147211, Unknown, None, None, None, None, None
26247, None, None, None, None, None,one, None, None, 74324, Other Debris, None, None, None, None, None
26248, None, None, None, None, None,one, None, None, 74325, Rocket Fragmentation Debris, None, None, None, None, None
26249, None, None, None, None, None,one, None, None, 74265, Rocket Fragmentation Debris, None, None, None, None, None
26250, None, None, None, None, None,one, None, None, 74611, Rocket Fragmentation Debris, None, None, None, None, None
26251, None, None, None, None, None,one, None, None, 74266, Rocket Fragmentation Debris, None, None, None, None, None
26252, None, None, None, None, None,one, None, None, 74326, Rocket Fragmentation Debris, None, None, None, None, None
26253, None, None, None, None, None,one, None, None, 70004, Rocket Fragmentation Debris, None, None, None, None, None
26254, None, None, None, None, None,one, None, None, 74327, Rocket Fragmentation Debris, None, None, None, None, None
26255, None, None, None, None, None,one, None, None, 74267, Rocket Fragmentation Debris, None, None, None, None, None
26256, None, None, None, None, None,one, None, None, 39801, Unknown, None, None, None, None, None
26257, None, None, None, None, None,one, None, None, 74268, Rocket Fragmentation Debris, None, None, None, None, None
26258, None, None, None, None, None,one, None, None, 74328, Rocket Fragmentation Debris, None, None, None, None, None
26259,attributes,,,,,,,,,,,,,,
26260, None, None, None, None, None,one, None, None, 74371, Rocket Fragmentation Debris, None, None, None, None, None
26261, None, None, None, None, None,one, None, None, 74372, Rocket Fragmentation Debris, None, None, None, None, None
26262, None, None, None, None, None,one, None, None, 157700, Unknown, None, None, None, None, None
26263, None, None, None, None, None,one, None, None, 85004, Rocket Fragmentation Debris, None, None, None, None, None
26264, None, None, None, None, None,one, None, None, 74370, Rocket Fragmentation Debris, None, None, None, None, None
26265, None, None, None, None, None,one, None, None, 72209, Rocket Fragmentation Debris, None, None, None, None, None
26266, None, None, None, None, None,one, None, None, 74374, Rocket Fragmentation Debris, None, None, None, None, None
26267, None, None, None, None, None,one, None, None, 144022, Unknown, None, None, None, None, None
26268, None, None, None, None, None,one, None, None, 74375, Rocket Fragmentation Debris, None, None, None, None, None
26269, None, None, None, None, None,one, None, None, 84503, Rocket Fragmentation Debris, None, None, None, None, None
26270, None, None, None, None, None,one, None, None, 74376, Rocket Fragmentation Debris, None, None, None, None, None
26271, None, None, None, None, None,one, None, None, 76802, Unknown, None, None, None, None, None
26272, None, None, None, None, None,one, None, None, 96802, Unknown, None, None, None, None, None
26273, None, None, None, None, None,one, None, None, 153800, Unknown, None, None, None, None, None
26274, None, None, None, None, None,one, None, None, 74377, Rocket Fragmentation Debris, None, None, None, None, None
26275, None, None, None, None, None,one, None, None, 71718, Rocket Fragmentation Debris, None, None, None, None, None
26276, None, None, None, None, None,one, None, None, 74378, Rocket Fragmentation Debris, None, None, None, None, None
26277, None, None, None, None, None,one, None, None, 144021, Unknown, None, None, None, None, None
26278, None, None, None, None, None,one, None, None, 74379, Rocket Fragmentation Debris, None, None, None, None, None
26279, None, None, None, None, None,one, None, None, 79913, Rocket Fragmentation Debris, None, None, None, None, None
26280, None, None, None, None, None,one, None, None, 74380, Rocket Fragmentation Debris, None, None, None, None, None
26281, None, None, None, None, None,one, None, None, 73728, Rocket Fragmentation Debris, None, None, None, None, None
26282, None, None, None, None, None,one, None, None, 83003, Rocket Fragmentation Debris, None, None, None, None, None
26283, None, None, None, None, None,one, None, None, 74381, Other Debris, None, None, None, None, None
26284, None, None, None, None, None,one, None, None, 82501, Rocket Fragmentation Debris, None, None, None, None, None
26285, None, None, None, None, None,one, None, None, 74382, Rocket Fragmentation Debris, None, None, None, None, None
26286, None, None, None, None, None,one, None, None, 141511, Unknown, None, None, None, None, None
26287, None, None, None, None, None,one, None, None, 74316, Rocket Fragmentation Debris, None, None, None, None, None
26288, None, None, None, None, None,one, None, None, 141314, Unknown, None, None, None, None, None
26289, None, None, None, None, None,one, None, None, 74383, Rocket Fragmentation Debris, None, None, None, None, None
26290, None, None, None, None, None,one, None, None, 74384, Rocket Fragmentation Debris, None, None, None, None, None
26291, None, None, None, None, None,one, None, None, 69708, Rocket Fragmentation Debris, None, None, None, None, None
26292, None, None, None, None, None,one, None, None, 74385, Rocket Fragmentation Debris, None, None, None, None, None
26293, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 153601, Rocket Fragmentation Debris, None, None, None, None, None
26294, None, None, None, None, None,one, None, None, 74332, Rocket Fragmentation Debris, None, None, None, None, None
26295, None, None, None, None, None,one, None, None, 32401, Unknown, None, None, None, None, None
26296, None, None, None, None, None,one, None, None, 74386, Rocket Fragmentation Debris, None, None, None, None, None
26297, None, None, None, None, None,one, None, None, 84102, Rocket Fragmentation Debris, None, None, None, None, None
26298, None, None, None, None, None,one, None, None, 74467, Rocket Fragmentation Debris, None, None, None, None, None
26299, None, None, None, None, None,one, None, None, 141312, Unknown, None, None, None, None, None
26300, None, None, None, None, None,one, None, None, 75911, Rocket Fragmentation Debris, None, None, None, None, None
26301, None, None, None, None, None,one, None, None, 74469, Rocket Fragmentation Debris, None, None, None, None, None
26302, None, None, None, None, None,one, None, None, 70806, Rocket Fragmentation Debris, None, None, None, None, None
26303, None, None, None, None, None,one, None, None, 74470, Rocket Fragmentation Debris, None, None, None, None, None
26304, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 141510, Rocket Fragmentation Debris, None, None, None, None, None
26305, None, None, None, None, None,one, None, None, 62104, Unknown, None, None, None, None, None
26306, None, None, None, None, None,one, None, None, 49801, Unknown, None, None, None, None, None
26307, None, None, None, None, None,one, None, None, 74471, Rocket Fragmentation Debris, None, None, None, None, None
26308, None, None, None, None, None,one, None, None, 74465, Rocket Fragmentation Debris, None, None, None, None, None
26309, None, None, None, None, None,one, None, None, 74395, Rocket Fragmentation Debris, None, None, None, None, None
26310, None, None, None, None, None,one, None, None, 74468, Rocket Fragmentation Debris, None, None, None, None, None
26311, None, None, None, None, None,one, None, None, 39100, Unknown, None, None, None, None, None
26312, None, None, None, None, None,one, None, None, 74396, Rocket Fragmentation Debris, None, None, None, None, None
26313, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 133304, Rocket Fragmentation Debris, None, None, None, None, None
26314, None, None, None, None, None,one, None, None, 74474, Rocket Fragmentation Debris, None, None, None, None, None
26315, None, None, None, None, None,one, None, None, 74397, Rocket Fragmentation Debris, None, None, None, None, None
26316, None, None, None, None, None,one, None, None, 74472, Rocket Fragmentation Debris, None, None, None, None, None
26317, None, None, None, None, None,one, None, None, 70302, Rocket Fragmentation Debris, None, None, None, None, None
26318, None, None, None, None, None,one, None, None, 74473, Rocket Fragmentation Debris, None, None, None, None, None
26319, None, None, None, None, None,one, None, None, 74477, Rocket Fragmentation Debris, None, None, None, None, None
26320, None, None, None, None, None,one, None, None, 101001, Unknown, None, None, None, None, None
26321, None, None, None, None, None,one, None, None, 74399, Rocket Fragmentation Debris, None, None, None, None, None
26322, None, None, None, None, None,one, None, None, 142515, Unknown, None, None, None, None, None
26323, None, None, None, None, None,one, None, None, 74478, Other Debris, None, None, None, None, None
26324, None, None, None, None, None,one, None, None, 74398, Rocket Fragmentation Debris, None, None, None, None, None
26325, None, None, None, None, None,one, None, None, 74476, Rocket Fragmentation Debris, None, None, None, None, None
26326, None, None, None, None, None,one, None, None, 126601, Unknown, None, None, None, None, None
26327, None, None, None, None, None,one, None, None, 65707, Unknown, None, None, None, None, None
26328, None, None, None, None, None,one, None, None, 142514, Unknown, None, None, None, None, None
26329, None, None, None, None, None,one, None, None, 74475, Rocket Fragmentation Debris, None, None, None, None, None
26330, None, None, None, None, None,one, None, None, 74479, Rocket Fragmentation Debris, None, None, None, None, None
26331, None, None, None, None, None,one, None, None, 74413, Rocket Fragmentation Debris, None, None, None, None, None
26332, None, None, None, None, None,one, None, None, 74480, Rocket Fragmentation Debris, None, None, None, None, None
26333, None, None, None, None, None,one, None, None, 67203, Unknown, None, None, None, None, None
26334, None, None, None, None, None,one, None, None, 74414, Rocket Fragmentation Debris, None, None, None, None, None
26335, None, None, None, None, None,one, None, None, 74482, Rocket Fragmentation Debris, None, None, None, None, None
26336, None, None, None, None, None,one, None, None, 74415, Rocket Fragmentation Debris, None, None, None, None, None
26337, None, None, None, None, None,one, None, None, 74483, Rocket Fragmentation Debris, None, None, None, None, None
26338, None, None, None, None, None,one, None, None, 129200, Unknown, None, None, None, None, None
26339, None, None, None, None, None,one, None, None, 73730, Other Debris, None, None, None, None, None
26340, None, None, None, None, None,one, None, None, 74416, Rocket Fragmentation Debris, None, None, None, None, None
26341, None, None, None, None, None,one, None, None, 73731, Rocket Fragmentation Debris, None, None, None, None, None
26342, None, None, None, None, None,one, None, None, 74484, Rocket Fragmentation Debris, None, None, None, None, None
26343, None, None, None, None, None,one, None, None, 74486, Rocket Fragmentation Debris, None, None, None, None, None
26344, None, None, None, None, None,one, None, None, 86701, Other Debris, None, None, None, None, None
26345, None, None, None, None, None,one, None, None, 74487, Rocket Fragmentation Debris, None, None, None, None, None
26346, None, None, None, None, None,one, None, None, 73732, Rocket Fragmentation Debris, None, None, None, None, None
26347, None, None, None, None, None,one, None, None, 74418, Rocket Fragmentation Debris, None, None, None, None, None
26348, None, None, None, None, None,one, None, None, 73733, Rocket Fragmentation Debris, None, None, None, None, None
26349, None, None, None, None, None,one, None, None, 74488, Rocket Fragmentation Debris, None, None, None, None, None
26350, None, None, None, None, None,one, None, None, 74419, Rocket Fragmentation Debris, None, None, None, None, None
26351, None, None, None, None, None,one, None, None, 74481, Rocket Fragmentation Debris, None, None, None, None, None
26352, None, None, None, None, None,one, None, None, 67605, Rocket Fragmentation Debris, None, None, None, None, None
26353, None, None, None, None, None,one, None, None, 74420, Rocket Fragmentation Debris, None, None, None, None, None
26354, None, None, None, None, None,one, None, None, 75808, Rocket Fragmentation Debris, None, None, None, None, None
26355, None, None, None, None, None,one, None, None, 75513, Rocket Fragmentation Debris, None, None, None, None, None
26356, None, None, None, None, None,one, None, None, 66606, Rocket Fragmentation Debris, None, None, None, None, None
26357, None, None, None, None, None,one, None, None, 74421, Rocket Fragmentation Debris, None, None, None, None, None
26358, None, None, None, None, None,one, None, None, 79413, Rocket Fragmentation Debris, None, None, None, None, None
26359, None, None, None, None, None,one, None, None, 74490, Rocket Fragmentation Debris, None, None, None, None, None
26360,attributes,,,,,,,,,,,,,,
26361, None, None, None, None, None,one, None, None, 74452, Rocket Fragmentation Debris, None, None, None, None, None
26362, None, None, None, None, None,one, None, None, 69104, Rocket Fragmentation Debris, None, None, None, None, None
26363, None, None, None, None, None,one, None, None, 98100, Other Debris, None, None, None, None, None
26364, None, None, None, None, None,one, None, None, 74453, Rocket Fragmentation Debris, None, None, None, None, None
26365, None, None, None, None, None,one, None, None, 77111, Rocket Fragmentation Debris, None, None, None, None, None
26366, None, None, None, None, None,one, None, None, 107000, Rocket Fragmentation Debris, None, None, None, None, None
26367, None, None, None, None, None,one, None, None, 74491, Other Debris, None, None, None, None, None
26368, None, None, None, None, None,one, None, None, 74454, Rocket Fragmentation Debris, None, None, None, None, None
26369, None, None, None, None, None,one, None, None, 74810, Rocket Fragmentation Debris, None, None, None, None, None
26370, None, None, None, None, None,one, None, None, 74811, Rocket Fragmentation Debris, None, None, None, None, None
26371, None, None, None, None, None,one, None, None, 74455, Rocket Fragmentation Debris, None, None, None, None, None
26372, None, None, None, None, None,one, None, None, 59204, Unknown, None, None, None, None, None
26373, None, None, None, None, None,one, None, None, 16001, Unknown, None, None, None, None, None
26374, None, None, None, None, None,one, None, None, 74456, Rocket Fragmentation Debris, None, None, None, None, None
26375, None, None, None, None, None,one, None, None, 138408, Unknown, None, None, None, None, None
26376, None, None, None, None, None,one, None, None, 76109, Rocket Fragmentation Debris, None, None, None, None, None
26377, None, None, None, None, None,one, None, None, 74457, Rocket Fragmentation Debris, None, None, None, None, None
26378, None, None, None, None, None,one, None, None, 50003, Unknown, None, None, None, None, None
26379, None, None, None, None, None,one, None, None, 74458, Rocket Fragmentation Debris, None, None, None, None, None
26380, None, None, None, None, None,one, None, None, 135804, Unknown, None, None, None, None, None
26381, None, None, None, None, None,one, None, None, 86102, Rocket Fragmentation Debris, None, None, None, None, None
26382, None, None, None, None, None,one, None, None, 82009, Rocket Fragmentation Debris, None, None, None, None, None
26383, None, None, None, None, None,one, None, None, 74459, Rocket Fragmentation Debris, None, None, None, None, None
26384, None, None, None, None, None,one, None, None, 75610, Rocket Fragmentation Debris, None, None, None, None, None
26385, None, None, None, None, None,one, None, None, 126101, Unknown, None, None, None, None, None
26386, None, None, None, None, None,one, None, None, 74461, Other Debris, None, None, None, None, None
26387, None, None, None, None, None,one, None, None, 73311, Rocket Fragmentation Debris, None, None, None, None, None
26388, None, None, None, None, None,one, None, None, 74462, Rocket Fragmentation Debris, None, None, None, None, None
26389, None, None, None, None, None,one, None, None, 81504, Rocket Fragmentation Debris, None, None, None, None, None
26390, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 147606, Rocket Fragmentation Debris, None, None, None, None, None
26391, None, None, None, None, None,one, None, None, 63205, Unknown, None, None, None, None, None
26392, None, None, None, None, None,one, None, None, 135803, Unknown, None, None, None, None, None
26393, None, None, None, None, None,one, None, None, 89700, Rocket Fragmentation Debris, None, None, None, None, None
26394, None, None, None, None, None,one, None, None, 75111, Rocket Fragmentation Debris, None, None, None, None, None
26395, None, None, None, None, None,one, None, None, 66803, Unknown, None, None, None, None, None
26396, None, None, None, None, None,one, None, None, 106600, Unknown, None, None, None, None, None
26397, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 147605, Rocket Fragmentation Debris, None, None, None, None, None
26398, None, None, None, None, None,one, None, None, 71411, Rocket Fragmentation Debris, None, None, None, None, None
26399, None, None, None, None, None,one, None, None, 61803, Unknown, None, None, None, None, None
26400, None, None, None, None, None,one, None, None, 83704, Rocket Fragmentation Debris, None, None, None, None, None
26401, None, None, None, None, None,one, None, None, 79213, Rocket Fragmentation Debris, None, None, None, None, None
26402, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 149100, Rocket Fragmentation Debris, None, None, None, None, None
26403, None, None, None, None, None,one, None, None, 69404, Rocket Fragmentation Debris, None, None, None, None, None
26404, None, None, None, None, None,one, None, None, 122001, Unknown, None, None, None, None, None
26405, None, None, None, None, None,one, None, None, 76913, Rocket Fragmentation Debris, None, None, None, None, None
26406, None, None, None, None, None,one, None, None, 93301, Rocket Fragmentation Debris, None, None, None, None, None
26407, None, None, None, None, None,one, None, None, 126800, Unknown, None, None, None, None, None
26408, None, None, None, None, None,one, None, None, 91000, Rocket Fragmentation Debris, None, None, None, None, None
26409, None, None, None, None, None,one, None, None, 34402, Unknown, None, None, None, None, None
26410, None, None, None, None, None,one, None, None, 88401, Rocket Fragmentation Debris, None, None, None, None, None
26411, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 139406, Rocket Fragmentation Debris, None, None, None, None, None
26412, None, None, None, None, None,one, None, None, 84604, Rocket Fragmentation Debris, None, None, None, None, None
26413, None, None, None, None, None,one, None, None, 83802, Rocket Fragmentation Debris, None, None, None, None, None
26414, None, None, None, None, None,one, None, None, 63108, Rocket Fragmentation Debris, None, None, None, None, None
26415, None, None, None, None, None,one, None, None, 75110, Rocket Fragmentation Debris, None, None, None, None, None
26416, None, None, None, None, None,one, None, None, 84103, Rocket Fragmentation Debris, None, None, None, None, None
26417, None, None, None, None, None,one, None, None, 71305, Rocket Fragmentation Debris, None, None, None, None, None
26418, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 160902, Rocket Fragmentation Debris, None, None, None, None, None
26419, None, None, None, None, None,one, None, None, 61303, Unknown, None, None, None, None, None
26420, None, None, None, None, None,one, None, None, 98902, Unknown, None, None, None, None, None
26421, None, None, None, None, None,one, None, None, 81802, Rocket Fragmentation Debris, None, None, None, None, None
26422, None, None, None, None, None,one, None, None, 86403, Rocket Fragmentation Debris, None, None, None, None, None
26423, None, None, None, None, None,one, None, None, 69005, Rocket Fragmentation Debris, None, None, None, None, None
26424, None, None, None, None, None,one, None, None, 131202, Unknown, None, None, None, None, None
26425, None, None, None, None, None,one, None, None, 68503, Unknown, None, None, None, None, None
26426, None, None, None, None, None,one, None, None, 136704, Unknown, None, None, None, None, None
26427, None, None, None, None, None,one, None, None, 105103, Unknown, None, None, None, None, None
26428, None, None, None, None, None,one, None, None, 66705, Unknown, None, None, None, None, None
26429, None, None, None, None, None,one, None, None, 72601, Rocket Fragmentation Debris, None, None, None, None, None
26430, None, None, None, None, None,one, None, None, 60305, Unknown, None, None, None, None, None
26431, None, None, None, None, None,one, None, None, 85005, Rocket Fragmentation Debris, None, None, None, None, None
26432, None, None, None, None, None,one, None, None, 61204, Unknown, None, None, None, None, None
26433, None, None, None, None, None,one, None, None, 84403, Rocket Fragmentation Debris, None, None, None, None, None
26434, None, None, None, None, None,one, None, None, 80408, Rocket Fragmentation Debris, None, None, None, None, None
26435, None, None, None, None, None,one, None, None, 73107, Rocket Fragmentation Debris, None, None, None, None, None
26436, None, None, None, None, None,one, None, None, 143827, Unknown, None, None, None, None, None
26437, None, None, None, None, None,one, None, None, 79511, Rocket Fragmentation Debris, None, None, None, None, None
26438, None, None, None, None, None,one, None, None, 74525, Rocket Fragmentation Debris, None, None, None, None, None
26439, None, None, None, None, None,one, None, None, 65504, Unknown, None, None, None, None, None
26440, None, None, None, None, None,one, None, None, 74526, Rocket Fragmentation Debris, None, None, None, None, None
26441, None, None, None, None, None,one, None, None, 83102, Rocket Fragmentation Debris, None, None, None, None, None
26442, None, None, None, None, None,one, None, None, 73725, Rocket Fragmentation Debris, None, None, None, None, None
26443, None, None, None, None, None,one, None, None, 61605, Unknown, None, None, None, None, None
26444, None, None, None, None, None,one, None, None, 63405, Unknown, None, None, None, None, None
26445, None, None, None, None, None,one, None, None, 74527, Rocket Fragmentation Debris, None, None, None, None, None
26446, None, None, None, None, None,one, None, None, 74528, Rocket Fragmentation Debris, None, None, None, None, None
26447, None, None, None, None, None,one, None, None, 73726, Rocket Fragmentation Debris, None, None, None, None, None
26448, None, None, None, None, None,one, None, None, 74529, Rocket Fragmentation Debris, None, None, None, None, None
26449, None, None, None, None, None,one, None, None, 69806, Rocket Fragmentation Debris, None, None, None, None, None
26450, None, None, None, None, None,one, None, None, 73727, Rocket Fragmentation Debris, None, None, None, None, None
26451, None, None, None, None, None,one, None, None, 124603, Unknown, None, None, None, None, None
26452, None, None, None, None, None,one, None, None, 60706, Rocket Fragmentation Debris, None, None, None, None, None
26453, None, None, None, None, None,one, None, None, 141909, Unknown, None, None, None, None, None
26454, None, None, None, None, None,one, None, None, 74531, Rocket Fragmentation Debris, None, None, None, None, None
26455, None, None, None, None, None,one, None, None, 74530, Rocket Fragmentation Debris, None, None, None, None, None
26456, None, None, None, None, None,one, None, None, 75710, Rocket Fragmentation Debris, None, None, None, None, None
26457, None, None, None, None, None,one, None, None, 83904, Rocket Fragmentation Debris, None, None, None, None, None
26458, None, None, None, None, None,one, None, None, 79811, Rocket Fragmentation Debris, None, None, None, None, None
26459, None, None, None, None, None,one, None, Titan 3C fragmentation debris, 140407, Rocket Fragmentation Debris, None, None, None, None, None
26460, None, None, None, None, None,one, None, None, 62405, Unknown, None, None, None, None, None
26461,attributes,,,,,,,,,,,,,,
26462, None, None, None, None, None,one, None, None, 81606, Rocket Fragmentation Debris, None, None, None, None, None
26463, None, None, None, None, None,one, None, None, 77112, Rocket Fragmentation Debris, None, None, None, None, None
26464, None, None, None, None, None,one, None, None, 72506, Rocket Fragmentation Debris, None, None, None, None, None
26465, None, None, None, None, None,one, None, None, 78023, Rocket Fragmentation Debris, None, None, None, None, None
26466, None, None, None, None, None,one, None, None, 77513, Rocket Fragmentation Debris, None, None, None, None, None
26467, None, None, None, None, None,one, None, None, 79310, Rocket Fragmentation Debris, None, None, None, None, None
26468, None, None, None, None, None,one, None, None, 72507, Rocket Fragmentation Debris, None, None, None, None, None
26469, None, None, None, None, None,one, None, None, 74556, Rocket Fragmentation Debris, None, None, None, None, None
26470, None, None, None, None, None,one, None, None, 74557, Rocket Fragmentation Debris, None, None, None, None, None
26471, None, None, None, None, None,one, None, None, 79311, Rocket Fragmentation Debris, None, None, None, None, None
26472, None, None, None, None, None,one, None, None, 53201, Unknown, None, None, None, None, None
26473, None, None, None, None, None,one, None, None, 70610, Rocket Fragmentation Debris, None, None, None, None, None
26474, None, None, None, None, None,one, None, None, 42302, Unknown, None, None, None, None, None
26475, None, None, None, None, None,one, None, None, 70207, Rocket Fragmentation Debris, None, None, None, None, None
26476, None, None, None, None, None,one, None, None, 74560, Rocket Fragmentation Debris, None, None, None, None, None
26477, None, None, None, None, None,one, None, None, 74559, Rocket Fragmentation Debris, None, None, None, None, None
26478, None, None, None, None, None,one, None, None, 82905, Rocket Fragmentation Debris, None, None, None, None, None
26479, None, None, None, None, None,one, None, None, 67802, Rocket Fragmentation Debris, None, None, None, None, None
26480, None, None, None, None, None,one, None, None, 143585, Unknown, None, None, None, None, None
26481, None, None, None, None, None,one, None, None, 80610, Rocket Fragmentation Debris, None, None, None, None, None
26482, None, None, None, None, None,one, None, None, 72002, Rocket Fragmentation Debris, None, None, None, None, None
26483, None, None, None, None, None,one, None, None, 78915, Rocket Fragmentation Debris, None, None, None, None, None
26484, None, None, None, None, None,one, None, None, 87302, Rocket Fragmentation Debris, None, None, None, None, None
26485, None, None, None, None, None,one, None, None, 74562, Rocket Fragmentation Debris, None, None, None, None, None
26486, None, None, None, None, None,one, None, None, 80611, Rocket Fragmentation Debris, None, None, None, None, None
26487, None, None, None, None, None,one, None, None, 146706, Unknown, None, None, None, None, None
26488, None, None, None, None, None,one, None, None, 76017, Rocket Fragmentation Debris, None, None, None, None, None
26489, None, None, None, None, None,one, None, None, 76018, Rocket Fragmentation Debris, None, None, None, None, None
26490, None, None, None, None, None,one, None, None, 74561, Rocket Fragmentation Debris, None, None, None, None, None
26491, None, None, None, None, None,one, None, None, 74558, Other Debris, None, None, None, None, None
26492, None, None, None, None, None,one, None, None, 39701, Unknown, None, None, None, None, None
26493, None, None, None, None, None,one, None, None, 74563, Rocket Fragmentation Debris, None, None, None, None, None
26494, None, None, None, None, None,one, None, None, 77813, Rocket Fragmentation Debris, None, None, None, None, None
26495, None, None, None, None, None,one, None, None, 133403, Unknown, None, None, None, None, None
26496, None, None, None, None, None,one, None, None, 77814, Rocket Fragmentation Debris, None, None, None, None, None
26497, None, None, None, None, None,one, None, None, 150603, Unknown, None, None, None, None, None
26498, None, None, None, None, None,one, None, None, 69407, Rocket Fragmentation Debris, None, None, None, None, None
26499, None, None, None, None, None,one, None, None, 69710, Rocket Fragmentation Debris, None, None, None, None, None
26500, None, None, None, None, None,one, None, None, 41300, Unknown, None, None, None, None, None
26501, None, None, None, None, None,one, None, None, 81405, Rocket Fragmentation Debris, None, None, None, None, None
26502, None, None, None, None, None,one, None, None, 94500, Rocket Fragmentation Debris, None, None, None, None, None
26503, None, None, None, None, None,one, None, None, 90201, Unknown, None, None, None, None, None
26504, None, None, None, None, None,one, None, None, 82010, Rocket Fragmentation Debris, None, None, None, None, None
26505, None, None, None, None, None,one, None, None, 78124, Rocket Fragmentation Debris, None, None, None, None, None
26506, None, None, None, None, None,one, None, None, 79712, Rocket Fragmentation Debris, None, None, None, None, None
26507, None, None, None, None, None,one, None, None, 77614, Rocket Fragmentation Debris, None, None, None, None, None
26508, None, None, None, None, None,one, None, None, 75112, Rocket Fragmentation Debris, None, None, None, None, None
26509, None, None, None, None, None,one, None, 11D864 (Zenit-2), None, Rocket Body, None, None, None, None, None
26510, None, None, None, None, None,one, None, None, 77615, Rocket Fragmentation Debris, None, None, None, None, None
26511, None, None, None, None, None,one, None, None, 139905, Unknown, None, None, None, None, None
26512, None, None, None, None, None,one, None, None, 71811, Rocket Fragmentation Debris, None, None, None, None, None
26513, None, None, None, None, None,one, None, None, 77113, Rocket Fragmentation Debris, None, None, None, None, None
26514, None, None, None, None, None,one, None, None, 17800, Unknown, None, None, None, None, None
26515, None, None, None, None, None,one, None, None, 77114, Rocket Fragmentation Debris, None, None, None, None, None
26516, None, None, None, None, None,one, None, None, 119702, Other Debris, None, None, None, None, None
